MSB,LSB,16-bit HEX,Decimal Value,Analog Output (V)
0x1E,0x85,0x1E85,7813,0.110692
0x1E,0x86,0x1E86,7814,0.11071365
0x1E,0x87,0x1E87,7815,0.11071027
0x1E,0x88,0x1E88,7816,0.1106833
0x1E,0x89,0x1E89,7817,0.11076171
0x1E,0x8A,0x1E8A,7818,0.11079314
0x1E,0x8B,0x1E8B,7819,0.11080749
0x1E,0x8C,0x1E8C,7820,0.11080499
0x1E,0x8D,0x1E8D,7821,0.11085219
0x1E,0x8E,0x1E8E,7822,0.11085469
0x1E,0x8F,0x1E8F,7823,0.11083827
0x1E,0x90,0x1E90,7824,0.11080358
0x1E,0x91,0x1E91,7825,0.1108859
0x1E,0x92,0x1E92,7826,0.11092646
0x1E,0x93,0x1E93,7827,0.11095028
0x1E,0x94,0x1E94,7828,0.1109543
0x1E,0x95,0x1E95,7829,0.11100726
0x1E,0x96,0x1E96,7830,0.11101672
0x1E,0x97,0x1E97,7831,0.11100965
0x1E,0x98,0x1E98,7832,0.11097507
0x1E,0x99,0x1E99,7833,0.111045
0x1E,0x9A,0x1E9A,7834,0.11106729
0x1E,0x9B,0x1E9B,7835,0.11107871
0x1E,0x9C,0x1E9C,7836,0.11106816
0x1E,0x9D,0x1E9D,7837,0.11110557
0x1E,0x9E,0x1E9E,7838,0.11110198
0x1E,0x9F,0x1E9F,7839,0.11107903
0x1E,0xA0,0x1EA0,7840,0.11098986
0x1E,0xA1,0x1EA1,7841,0.11108077
0x1E,0xA2,0x1EA2,7842,0.11112068
0x1E,0xA3,0x1EA3,7843,0.11114646
0x1E,0xA4,0x1EA4,7844,0.11115624
0x1E,0xA5,0x1EA5,7845,0.11121334
0x1E,0xA6,0x1EA6,7846,0.11122682
0x1E,0xA7,0x1EA7,7847,0.11122465
0x1E,0xA8,0x1EA8,7848,0.11119006
0x1E,0xA9,0x1EA9,7849,0.11126249
0x1E,0xAA,0x1EAA,7850,0.11129087
0x1E,0xAB,0x1EAB,7851,0.11130468
0x1E,0xAC,0x1EAC,7852,0.11129772
0x1E,0xAD,0x1EAD,7853,0.11133861
0x1E,0xAE,0x1EAE,7854,0.11133753
0x1E,0xAF,0x1EAF,7855,0.11132013
0x1E,0xB0,0x1EB0,7856,0.11128011
0x1E,0xB1,0x1EB1,7857,0.11136025
0x1E,0xB2,0x1EB2,7858,0.11139484
0x1E,0xB3,0x1EB3,7859,0.11141495
0x1E,0xB4,0x1EB4,7860,0.11141669
0x1E,0xB5,0x1EB5,7861,0.11146585
0x1E,0xB6,0x1EB6,7862,0.11147063
0x1E,0xB7,0x1EB7,7863,0.1114603
0x1E,0xB8,0x1EB8,7864,0.11142278
0x1E,0xB9,0x1EB9,7865,0.11149086
0x1E,0xBA,0x1EBA,7866,0.00159956
0x1E,0xBB,0x1EBB,7867,0.11151772
0x1E,0xBC,0x1EBC,7868,0.11150619
0x1E,0xBD,0x1EBD,7869,0.11153882
0x1E,0xBE,0x1EBE,7870,0.11152794
0x1E,0xBF,0x1EBF,7871,0.11150358
0x1E,0xC0,0x1EC0,7872,0.11140288
0x1E,0xC1,0x1EC1,7873,0.11148966
0x1E,0xC2,0x1EC2,7874,0.11153642
0x1E,0xC3,0x1EC3,7875,0.11156579
0x1E,0xC4,0x1EC4,7876,0.11157579
0x1E,0xC5,0x1EC5,7877,0.11163636
0x1E,0xC6,0x1EC6,7878,0.11165126
0x1E,0xC7,0x1EC7,7879,0.1116493
0x1E,0xC8,0x1EC8,7880,0.11161733
0x1E,0xC9,0x1EC9,7881,0.1116928
0x1E,0xCA,0x1ECA,7882,0.11172597
0x1E,0xCB,0x1ECB,7883,0.11173924
0x1E,0xCC,0x1ECC,7884,0.11173293
0x1E,0xCD,0x1ECD,7885,0.11177534
0x1E,0xCE,0x1ECE,7886,0.11177654
0x1E,0xCF,0x1ECF,7887,0.1117574
0x1E,0xD0,0x1ED0,7888,0.11172369
0x1E,0xD1,0x1ED1,7889,0.11180742
0x1E,0xD2,0x1ED2,7890,0.11184483
0x1E,0xD3,0x1ED3,7891,0.11186527
0x1E,0xD4,0x1ED4,7892,0.11186865
0x1E,0xD5,0x1ED5,7893,0.11192215
0x1E,0xD6,0x1ED6,7894,0.11192748
0x1E,0xD7,0x1ED7,7895,0.11192008
0x1E,0xD8,0x1ED8,7896,0.1118855
0x1E,0xD9,0x1ED9,7897,0.11194988
0x1E,0xDA,0x1EDA,7898,0.11197206
0x1E,0xDB,0x1EDB,7899,0.11197859
0x1E,0xDC,0x1EDC,7900,0.1119676
0x1E,0xDD,0x1EDD,7901,0.11200045
0x1E,0xDE,0x1EDE,7902,0.11200012
0x1E,0xDF,0x1EDF,7903,0.11197293
0x1E,0xE0,0x1EE0,7904,0.11188724
0x1E,0xE1,0x1EE1,7905,0.11197163
0x1E,0xE2,0x1EE2,7906,0.1120123
0x1E,0xE3,0x1EE3,7907,0.11203851
0x1E,0xE4,0x1EE4,7908,0.11204373
0x1E,0xE5,0x1EE5,7909,0.11209875
0x1E,0xE6,0x1EE6,7910,0.11211169
0x1E,0xE7,0x1EE7,7911,0.11210408
0x1E,0xE8,0x1EE8,7912,0.11207178
0x1E,0xE9,0x1EE9,7913,0.11213953
0x1E,0xEA,0x1EEA,7914,0.11216966
0x1E,0xEB,0x1EEB,7915,0.11218064
0x1E,0xEC,0x1EEC,7916,0.11217509
0x1E,0xED,0x1EED,7917,0.11221457
0x1E,0xEE,0x1EEE,7918,0.11221033
0x1E,0xEF,0x1EEF,7919,0.11218945
0x1E,0xF0,0x1EF0,7920,0.11214812
0x1E,0xF1,0x1EF1,7921,0.11222599
0x1E,0xF2,0x1EF2,7922,0.1122597
0x1E,0xF3,0x1EF3,7923,0.11227808
0x1E,0xF4,0x1EF4,7924,0.11227394
0x1E,0xF5,0x1EF5,7925,0.11232081
0x1E,0xF6,0x1EF6,7926,0.11232701
0x1E,0xF7,0x1EF7,7927,0.11231559
0x1E,0xF8,0x1EF8,7928,0.11227797
0x1E,0xF9,0x1EF9,7929,0.11233941
0x1E,0xFA,0x1EFA,7930,0.11236181
0x1E,0xFB,0x1EFB,7931,0.11236268
0x1E,0xFC,0x1EFC,7932,0.11234691
0x1E,0xFD,0x1EFD,7933,0.11237997
0x1E,0xFE,0x1EFE,7934,0.11236932
0x1E,0xFF,0x1EFF,7935,0.11234409
0x1F,0x0,0x1F00,7936,0.11219717
0x1F,0x1,0x1F01,7937,0.1122858
0x1F,0x2,0x1F02,7938,0.11233386
0x1F,0x3,0x1F03,7939,0.11236323
0x1F,0x4,0x1F04,7940,0.1123753
0x1F,0x5,0x1F05,7941,0.11243685
0x1F,0x6,0x1F06,7942,0.11245555
0x1F,0x7,0x1F07,7943,0.11245501
0x1F,0x8,0x1F08,7944,0.11242434
0x1F,0x9,0x1F09,7945,0.11250231
0x1F,0xA,0x1F0A,7946,0.1125395
0x1F,0xB,0x1F0B,7947,0.11255331
0x1F,0xC,0x1F0C,7948,0.11255125
0x1F,0xD,0x1F0D,7949,0.11259573
0x1F,0xE,0x1F0E,7950,0.11259834
0x1F,0xF,0x1F0F,7951,0.11258572
0x1F,0x10,0x1F10,7952,0.11254842
0x1F,0x11,0x1F11,7953,0.1126327
0x1F,0x12,0x1F12,7954,0.11267381
0x1F,0x13,0x1F13,7955,0.11269664
0x1F,0x14,0x1F14,7956,0.11270219
0x1F,0x15,0x1F15,7957,0.11275569
0x1F,0x16,0x1F16,7958,0.11276842
0x1F,0x17,0x1F17,7959,0.11275993
0x1F,0x18,0x1F18,7960,0.11272753
0x1F,0x19,0x1F19,7961,0.11279647
0x1F,0x1A,0x1F1A,7962,0.11282148
0x1F,0x1B,0x1F1B,7963,0.11282747
0x1F,0x1C,0x1F1C,7964,0.11282094
0x1F,0x1D,0x1F1D,7965,0.11282148
0x1F,0x1E,0x1F1E,7966,0.11285389
0x1F,0x1F,0x1F1F,7967,0.11283519
0x1F,0x20,0x1F20,7968,0.11274775
0x1F,0x21,0x1F21,7969,0.11283345
0x1F,0x22,0x1F22,7970,0.11287531
0x1F,0x23,0x1F23,7971,0.11290468
0x1F,0x24,0x1F24,7972,0.11291109
0x1F,0x25,0x1F25,7973,0.11296884
0x1F,0x26,0x1F26,7974,0.11298634
0x1F,0x27,0x1F27,7975,0.11297993
0x1F,0x28,0x1F28,7976,0.112951
0x1F,0x29,0x1F29,7977,0.11302419
0x1F,0x2A,0x1F2A,7978,0.11305322
0x1F,0x2B,0x1F2B,7979,0.11306464
0x1F,0x2C,0x1F2C,7980,0.11306171
0x1F,0x2D,0x1F2D,7981,0.1131026
0x1F,0x2E,0x1F2E,7982,0.11310205
0x1F,0x2F,0x1F2F,7983,0.11308422
0x1F,0x30,0x1F30,7984,0.11304387
0x1F,0x31,0x1F31,7985,0.11312565
0x1F,0x32,0x1F32,7986,0.11316306
0x1F,0x33,0x1F33,7987,0.1131822
0x1F,0x34,0x1F34,7988,0.11318372
0x1F,0x35,0x1F35,7989,0.11323222
0x1F,0x36,0x1F36,7990,0.11324059
0x1F,0x37,0x1F37,7991,0.11322831
0x1F,0x38,0x1F38,7992,0.11318785
0x1F,0x39,0x1F39,7993,0.11325419
0x1F,0x3A,0x1F3A,7994,0.11327768
0x1F,0x3B,0x1F3B,7995,0.1132829
0x1F,0x3C,0x1F3C,7996,0.11327039
0x1F,0x3D,0x1F3D,7997,0.11330693
0x1F,0x3E,0x1F3E,7998,0.11329943
0x1F,0x3F,0x1F3F,7999,0.11327278
0x1F,0x40,0x1F40,8000,0.11317089
0x1F,0x41,0x1F41,8001,0.11325963
0x1F,0x42,0x1F42,8002,0.11330628
0x1F,0x43,0x1F43,8003,0.11333368
0x1F,0x44,0x1F44,8004,0.11334575
0x1F,0x45,0x1F45,8005,0.11340622
0x1F,0x46,0x1F46,8006,0.11341959
0x1F,0x47,0x1F47,8007,0.11342003
0x1F,0x48,0x1F48,8008,0.11339154
0x1F,0x49,0x1F49,8009,0.11346461
0x1F,0x4A,0x1F4A,8010,0.11349713
0x1F,0x4B,0x1F4B,8011,0.11350974
0x1F,0x4C,0x1F4C,8012,0.11350572
0x1F,0x4D,0x1F4D,8013,0.11355031
0x1F,0x4E,0x1F4E,8014,0.11355368
0x1F,0x4F,0x1F4F,8015,0.11353649
0x1F,0x50,0x1F50,8016,0.11349865
0x1F,0x51,0x1F51,8017,0.11358369
0x1F,0x52,0x1F52,8018,0.11362001
0x1F,0x53,0x1F53,8019,0.11364089
0x1F,0x54,0x1F54,8020,0.11364231
0x1F,0x55,0x1F55,8021,0.11369385
0x1F,0x56,0x1F56,8022,0.11370538
0x1F,0x57,0x1F57,8023,0.11369418
0x1F,0x58,0x1F58,8024,0.1136596
0x1F,0x59,0x1F59,8025,0.11372778
0x1F,0x5A,0x1F5A,8026,0.1137504
0x1F,0x5B,0x1F5B,8027,0.11375997
0x1F,0x5C,0x1F5C,8028,0.11374725
0x1F,0x5D,0x1F5D,8029,0.11378476
0x1F,0x5E,0x1F5E,8030,0.11377704
0x1F,0x5F,0x1F5F,8031,0.11375475
0x1F,0x60,0x1F60,8032,0.11366732
0x1F,0x61,0x1F61,8033,0.11375366
0x1F,0x62,0x1F62,8034,0.11379586
0x1F,0x63,0x1F63,8035,0.11382087
0x1F,0x64,0x1F64,8036,0.11382772
0x1F,0x65,0x1F65,8037,0.11388242
0x1F,0x66,0x1F66,8038,0.11389362
0x1F,0x67,0x1F67,8039,0.1138897
0x1F,0x68,0x1F68,8040,0.11385795
0x1F,0x69,0x1F69,8041,0.11392646
0x1F,0x6A,0x1F6A,8042,0.11395539
0x1F,0x6B,0x1F6B,8043,0.11396485
0x1F,0x6C,0x1F6C,8044,0.11395854
0x1F,0x6D,0x1F6D,8045,0.11399845
0x1F,0x6E,0x1F6E,8046,0.11399758
0x1F,0x6F,0x1F6F,8047,0.11397877
0x1F,0x70,0x1F70,8048,0.11393744
0x1F,0x71,0x1F71,8049,0.11401498
0x1F,0x72,0x1F72,8050,0.11405043
0x1F,0x73,0x1F73,8051,0.11406957
0x1F,0x74,0x1F74,8052,0.11406968
0x1F,0x75,0x1F75,8053,0.11411459
0x1F,0x76,0x1F76,8054,0.11412144
0x1F,0x77,0x1F77,8055,0.11410916
0x1F,0x78,0x1F78,8056,0.11406783
0x1F,0x79,0x1F79,8057,0.11413265
0x1F,0x7A,0x1F7A,8058,0.11415374
0x1F,0x7B,0x1F7B,8059,0.11415777
0x1F,0x7C,0x1F7C,8060,0.11414319
0x1F,0x7D,0x1F7D,8061,0.11417527
0x1F,0x7E,0x1F7E,8062,0.11416647
0x1F,0x7F,0x1F7F,8063,0.11413721
0x1F,0x80,0x1F80,8064,0.11403488
0x1F,0x81,0x1F81,8065,0.11412449
0x1F,0x82,0x1F82,8066,0.11417158
0x1F,0x83,0x1F83,8067,0.11420083
0x1F,0x84,0x1F84,8068,0.11421203
0x1F,0x85,0x1F85,8069,0.11427119
0x1F,0x86,0x1F86,8070,0.11428935
0x1F,0x87,0x1F87,8071,0.11429033
0x1F,0x88,0x1F88,8072,0.11426173
0x1F,0x89,0x1F89,8073,0.1143372
0x1F,0x8A,0x1F8A,8074,0.11437276
0x1F,0x8B,0x1F8B,8075,0.11438624
0x1F,0x8C,0x1F8C,8076,0.11438287
0x1F,0x8D,0x1F8D,8077,0.11442702
0x1F,0x8E,0x1F8E,8078,0.11443094
0x1F,0x8F,0x1F8F,8079,0.11441484
0x1F,0x90,0x1F90,8080,0.11437994
0x1F,0x91,0x1F91,8081,0.11445965
0x1F,0x92,0x1F92,8082,0.11450043
0x1F,0x93,0x1F93,8083,0.11452315
0x1F,0x94,0x1F94,8084,0.11452772
0x1F,0x95,0x1F95,8085,0.11457981
0x1F,0x96,0x1F96,8086,0.11458112
0x1F,0x97,0x1F97,8087,0.11458123
0x1F,0x98,0x1F98,8088,0.11454599
0x1F,0x99,0x1F99,8089,0.11461287
0x1F,0x9A,0x1F9A,8090,0.11463962
0x1F,0x9B,0x1F9B,8091,0.114648
0x1F,0x9C,0x1F9C,8092,0.11463712
0x1F,0x9D,0x1F9D,8093,0.11467834
0x1F,0x9E,0x1F9E,8094,0.11467007
0x1F,0x9F,0x1F9F,8095,0.11464615
0x1F,0xA0,0x1FA0,8096,0.11456296
0x1F,0xA1,0x1FA1,8097,0.11464593
0x1F,0xA2,0x1FA2,8098,0.11469139
0x1F,0xA3,0x1FA3,8099,0.11471944
0x1F,0xA4,0x1FA4,8100,0.11472412
0x1F,0xA5,0x1FA5,8101,0.11478001
0x1F,0xA6,0x1FA6,8102,0.11479296
0x1F,0xA7,0x1FA7,8103,0.11479111
0x1F,0xA8,0x1FA8,8104,0.11475892
0x1F,0xA9,0x1FA9,8105,0.11483341
0x1F,0xAA,0x1FAA,8106,0.11486038
0x1F,0xAB,0x1FAB,8107,0.11486984
0x1F,0xAC,0x1FAC,8108,0.11486473
0x1F,0xAD,0x1FAD,8109,0.11490627
0x1F,0xAE,0x1FAE,8110,0.11490279
0x1F,0xAF,0x1FAF,8111,0.11488517
0x1F,0xB0,0x1FB0,8112,0.11484428
0x1F,0xB1,0x1FB1,8113,0.11491986
0x1F,0xB2,0x1FB2,8114,0.11495869
0x1F,0xB3,0x1FB3,8115,0.11497924
0x1F,0xB4,0x1FB4,8116,0.11497837
0x1F,0xB5,0x1FB5,8117,0.11503035
0x1F,0xB6,0x1FB6,8118,0.11503633
0x1F,0xB7,0x1FB7,8119,0.11502393
0x1F,0xB8,0x1FB8,8120,0.11498435
0x1F,0xB9,0x1FB9,8121,0.11504992
0x1F,0xBA,0x1FBA,8122,0.11506993
0x1F,0xBB,0x1FBB,8123,0.11507363
0x1F,0xBC,0x1FBC,8124,0.11506069
0x1F,0xBD,0x1FBD,8125,0.11509136
0x1F,0xBE,0x1FBE,8126,0.11508559
0x1F,0xBF,0x1FBF,8127,0.11506134
0x1F,0xC0,0x1FC0,8128,0.11496173
0x1F,0xC1,0x1FC1,8129,0.11504764
0x1F,0xC2,0x1FC2,8130,0.11509473
0x1F,0xC3,0x1FC3,8131,0.11512104
0x1F,0xC4,0x1FC4,8132,0.11512942
0x1F,0xC5,0x1FC5,8133,0.11518803
0x1F,0xC6,0x1FC6,8134,0.11520532
0x1F,0xC7,0x1FC7,8135,0.11520054
0x1F,0xC8,0x1FC8,8136,0.1151727
0x1F,0xC9,0x1FC9,8137,0.11524415
0x1F,0xCA,0x1FCA,8138,0.11527133
0x1F,0xCB,0x1FCB,8139,0.11528601
0x1F,0xCC,0x1FCC,8140,0.11528297
0x1F,0xCD,0x1FCD,8141,0.11532353
0x1F,0xCE,0x1FCE,8142,0.11532614
0x1F,0xCF,0x1FCF,8143,0.11531287
0x1F,0xD0,0x1FD0,8144,0.1152746
0x1F,0xD1,0x1FD1,8145,0.11535508
0x1F,0xD2,0x1FD2,8146,0.1153939
0x1F,0xD3,0x1FD3,8147,0.11541315
0x1F,0xD4,0x1FD4,8148,0.11541119
0x1F,0xD5,0x1FD5,8149,0.11546372
0x1F,0xD6,0x1FD6,8150,0.11547176
0x1F,0xD7,0x1FD7,8151,0.11546111
0x1F,0xD8,0x1FD8,8152,0.11542598
0x1F,0xD9,0x1FD9,8153,0.11549232
0x1F,0xDA,0x1FDA,8154,0.11551613
0x1F,0xDB,0x1FDB,8155,0.11551983
0x1F,0xDC,0x1FDC,8156,0.11551069
0x1F,0xDD,0x1FDD,8157,0.11554517
0x1F,0xDE,0x1FDE,8158,0.11553897
0x1F,0xDF,0x1FDF,8159,0.11551341
0x1F,0xE0,0x1FE0,8160,0.11542892
0x1F,0xE1,0x1FE1,8161,0.115512
0x1F,0xE2,0x1FE2,8162,0.11555311
0x1F,0xE3,0x1FE3,8163,0.11557931
0x1F,0xE4,0x1FE4,8164,0.11558301
0x1F,0xE5,0x1FE5,8165,0.11563684
0x1F,0xE6,0x1FE6,8166,0.11565054
0x1F,0xE7,0x1FE7,8167,0.11564206
0x1F,0xE8,0x1FE8,8168,0.11561031
0x1F,0xE9,0x1FE9,8169,0.11568219
0x1F,0xEA,0x1FEA,8170,0.11570568
0x1F,0xEB,0x1FEB,8171,0.11571503
0x1F,0xEC,0x1FEC,8172,0.11570883
0x1F,0xED,0x1FED,8173,0.11574776
0x1F,0xEE,0x1FEE,8174,0.11574363
0x1F,0xEF,0x1FEF,8175,0.11572699
0x1F,0xF0,0x1FF0,8176,0.11568197
0x1F,0xF1,0x1FF1,8177,0.11575668
0x1F,0xF2,0x1FF2,8178,0.11579344
0x1F,0xF3,0x1FF3,8179,0.11580888
0x1F,0xF4,0x1FF4,8180,0.11580866
0x1F,0xF5,0x1FF5,8181,0.11585488
0x1F,0xF6,0x1FF6,8182,0.11586238
0x1F,0xF7,0x1FF7,8183,0.1158464
0x1F,0xF8,0x1FF8,8184,0.11581051
0x1F,0xF9,0x1FF9,8185,0.11587054
0x1F,0xFA,0x1FFA,8186,0.11589044
0x1F,0xFB,0x1FFB,8187,0.11589414
0x1F,0xFC,0x1FFC,8188,0.11587956
0x1F,0xFD,0x1FFD,8189,0.11591143
0x1F,0xFE,0x1FFE,8190,0.11589968
0x1F,0xFF,0x1FFF,8191,0.11587152
0x20,0x0,0x2000,8192,0.11489463
0x20,0x1,0x2001,8193,0.11498783
0x20,0x2,0x2002,8194,0.11503622
0x20,0x3,0x2003,8195,0.11506569
0x20,0x4,0x2004,8196,0.11507755
0x20,0x5,0x2005,8197,0.11514073
0x20,0x6,0x2006,8198,0.11515987
0x20,0x7,0x2007,8199,0.11516085
0x20,0x8,0x2008,8200,0.11513725
0x20,0x9,0x2009,8201,0.11521
0x20,0xA,0x200A,8202,0.11524567
0x20,0xB,0x200B,8203,0.11526176
0x20,0xC,0x200C,8204,0.11525883
0x20,0xD,0x200D,8205,0.11530352
0x20,0xE,0x200E,8206,0.11530842
0x20,0xF,0x200F,8207,0.11529515
0x20,0x10,0x2010,8208,0.11525926
0x20,0x11,0x2011,8209,0.11534278
0x20,0x12,0x2012,8210,0.1153852
0x20,0x13,0x2013,8211,0.11540815
0x20,0x14,0x2014,8212,0.11541424
0x20,0x15,0x2015,8213,0.11546752
0x20,0x16,0x2016,8214,0.11547861
0x20,0x17,0x2017,8215,0.11547329
0x20,0x18,0x2018,8216,0.11543947
0x20,0x19,0x2019,8217,0.11550863
0x20,0x1A,0x201A,8218,0.11553614
0x20,0x1B,0x201B,8219,0.11554408
0x20,0x1C,0x201C,8220,0.11554462
0x20,0x1D,0x201D,8221,0.11557573
0x20,0x1E,0x201E,8222,0.11557366
0x20,0x1F,0x201F,8223,0.11555234
0x20,0x20,0x2020,8224,0.11546643
0x20,0x21,0x2021,8225,0.11555561
0x20,0x22,0x2022,8226,0.11560074
0x20,0x23,0x2023,8227,0.11562716
0x20,0x24,0x2024,8228,0.11563314
0x20,0x25,0x2025,8229,0.11569459
0x20,0x26,0x2026,8230,0.11570818
0x20,0x27,0x2027,8231,0.11570698
0x20,0x28,0x2028,8232,0.11567447
0x20,0x29,0x2029,8233,0.11574907
0x20,0x2A,0x202A,8234,0.11577973
0x20,0x2B,0x202B,8235,0.11579365
0x20,0x2C,0x202C,8236,0.11578789
0x20,0x2D,0x202D,8237,0.11583074
0x20,0x2E,0x202E,8238,0.11583085
0x20,0x2F,0x202F,8239,0.11581323
0x20,0x30,0x2030,8240,0.11577397
0x20,0x31,0x2031,8241,0.11585597
0x20,0x32,0x2032,8242,0.11589337
0x20,0x33,0x2033,8243,0.11591556
0x20,0x34,0x2034,8244,0.11591676
0x20,0x35,0x2035,8245,0.11596754
0x20,0x36,0x2036,8246,0.11597722
0x20,0x37,0x2037,8247,0.11596602
0x20,0x38,0x2038,8248,0.11593067
0x20,0x39,0x2039,8249,0.11599538
0x20,0x3A,0x203A,8250,0.11601887
0x20,0x3B,0x203B,8251,0.11602431
0x20,0x3C,0x203C,8252,0.11601147
0x20,0x3D,0x203D,8253,0.11604627
0x20,0x3E,0x203E,8254,0.11604084
0x20,0x3F,0x203F,8255,0.11601615
0x20,0x40,0x2040,8256,0.11591469
0x20,0x41,0x2041,8257,0.11600625
0x20,0x42,0x2042,8258,0.11605421
0x20,0x43,0x2043,8259,0.11608379
0x20,0x44,0x2044,8260,0.11609238
0x20,0x45,0x2045,8261,0.1161535
0x20,0x46,0x2046,8262,0.11617122
0x20,0x47,0x2047,8263,0.11616872
0x20,0x48,0x2048,8264,0.11613947
0x20,0x49,0x2049,8265,0.1162132
0x20,0x4A,0x204A,8266,0.11624898
0x20,0x4B,0x204B,8267,0.11626181
0x20,0x4C,0x204C,8268,0.11625702
0x20,0x4D,0x204D,8269,0.11630324
0x20,0x4E,0x204E,8270,0.11630748
0x20,0x4F,0x204F,8271,0.1162915
0x20,0x50,0x2050,8272,0.11625441
0x20,0x51,0x2051,8273,0.11633684
0x20,0x52,0x2052,8274,0.11637795
0x20,0x53,0x2053,8275,0.11639829
0x20,0x54,0x2054,8276,0.11640177
0x20,0x55,0x2055,8277,0.11645451
0x20,0x56,0x2056,8278,0.11646506
0x20,0x57,0x2057,8279,0.11645549
0x20,0x58,0x2058,8280,0.11641982
0x20,0x59,0x2059,8281,0.11649083
0x20,0x5A,0x205A,8282,0.11651214
0x20,0x5B,0x205B,8283,0.11652193
0x20,0x5C,0x205C,8284,0.11651106
0x20,0x5D,0x205D,8285,0.11654879
0x20,0x5E,0x205E,8286,0.1165452
0x20,0x5F,0x205F,8287,0.11652161
0x20,0x60,0x2060,8288,0.1164357
0x20,0x61,0x2061,8289,0.11652106
0x20,0x62,0x2062,8290,0.11656521
0x20,0x63,0x2063,8291,0.11659066
0x20,0x64,0x2064,8292,0.11659675
0x20,0x65,0x2065,8293,0.11665341
0x20,0x66,0x2066,8294,0.11666439
0x20,0x67,0x2067,8295,0.11666308
0x20,0x68,0x2068,8296,0.11663155
0x20,0x69,0x2069,8297,0.11670256
0x20,0x6A,0x206A,8298,0.11672909
0x20,0x6B,0x206B,8299,0.11673812
0x20,0x6C,0x206C,8300,0.11673018
0x20,0x6D,0x206D,8301,0.11677401
0x20,0x6E,0x206E,8302,0.1167764
0x20,0x6F,0x206F,8303,0.11675258
0x20,0x70,0x2070,8304,0.11671572
0x20,0x71,0x2071,8305,0.11679445
0x20,0x72,0x2072,8306,0.11683045
0x20,0x73,0x2073,8307,0.11684861
0x20,0x74,0x2074,8308,0.11685056
0x20,0x75,0x2075,8309,0.11689961
0x20,0x76,0x2076,8310,0.11690646
0x20,0x77,0x2077,8311,0.11689156
0x20,0x78,0x2078,8312,0.11685481
0x20,0x79,0x2079,8313,0.11691581
0x20,0x7A,0x207A,8314,0.11693865
0x20,0x7B,0x207B,8315,0.11694496
0x20,0x7C,0x207C,8316,0.1169293
0x20,0x7D,0x207D,8317,0.11696453
0x20,0x7E,0x207E,8318,0.11695453
0x20,0x7F,0x207F,8319,0.1169268
0x20,0x80,0x2080,8320,0.11682131
0x20,0x81,0x2081,8321,0.11691201
0x20,0x82,0x2082,8322,0.11696138
0x20,0x83,0x2083,8323,0.11699074
0x20,0x84,0x2084,8324,0.1170027
0x20,0x85,0x2085,8325,0.11706197
0x20,0x86,0x2086,8326,0.11707872
0x20,0x87,0x2087,8327,0.1170785
0x20,0x88,0x2088,8328,0.11705088
0x20,0x89,0x2089,8329,0.11712689
0x20,0x8A,0x208A,8330,0.11716028
0x20,0x8B,0x208B,8331,0.1171768
0x20,0x8C,0x208C,8332,0.11717485
0x20,0x8D,0x208D,8333,0.11722476
0x20,0x8E,0x208E,8334,0.11722248
0x20,0x8F,0x208F,8335,0.11720889
0x20,0x90,0x2090,8336,0.11717006
0x20,0x91,0x2091,8337,0.11725358
0x20,0x92,0x2092,8338,0.11729588
0x20,0x93,0x2093,8339,0.11731937
0x20,0x94,0x2094,8340,0.11732405
0x20,0x95,0x2095,8341,0.11737723
0x20,0x96,0x2096,8342,0.11738734
0x20,0x97,0x2097,8343,0.11738255
0x20,0x98,0x2098,8344,0.11734558
0x20,0x99,0x2099,8345,0.11741376
0x20,0x9A,0x209A,8346,0.11744095
0x20,0x9B,0x209B,8347,0.11745128
0x20,0x9C,0x209C,8348,0.11744117
0x20,0x9D,0x209D,8349,0.11748053
0x20,0x9E,0x209E,8350,0.11747434
0x20,0x9F,0x209F,8351,0.11745335
0x20,0xA0,0x20A0,8352,0.11736983
0x20,0xA1,0x20A1,8353,0.11745498
0x20,0xA2,0x20A2,8354,0.11750087
0x20,0xA3,0x20A3,8355,0.11752479
0x20,0xA4,0x20A4,8356,0.11753273
0x20,0xA5,0x20A5,8357,0.11759276
0x20,0xA6,0x20A6,8358,0.11760472
0x20,0xA7,0x20A7,8359,0.11760157
0x20,0xA8,0x20A8,8360,0.11756829
0x20,0xA9,0x20A9,8361,0.11764333
0x20,0xAA,0x20AA,8362,0.11767215
0x20,0xAB,0x20AB,8363,0.11768226
0x20,0xAC,0x20AC,8364,0.11767748
0x20,0xAD,0x20AD,8365,0.11771913
0x20,0xAE,0x20AE,8366,0.11771913
0x20,0xAF,0x20AF,8367,0.11770173
0x20,0xB0,0x20B0,8368,0.11766432
0x20,0xB1,0x20B1,8369,0.11774392
0x20,0xB2,0x20B2,8370,0.11777904
0x20,0xB3,0x20B3,8371,0.11779949
0x20,0xB4,0x20B4,8372,0.1178033
0x20,0xB5,0x20B5,8373,0.1178493
0x20,0xB6,0x20B6,8374,0.11785615
0x20,0xB7,0x20B7,8375,0.11784451
0x20,0xB8,0x20B8,8376,0.11780754
0x20,0xB9,0x20B9,8377,0.11787072
0x20,0xBA,0x20BA,8378,0.11789312
0x20,0xBB,0x20BB,8379,0.11789943
0x20,0xBC,0x20BC,8380,0.11788757
0x20,0xBD,0x20BD,8381,0.11791976
0x20,0xBE,0x20BE,8382,0.11791215
0x20,0xBF,0x20BF,8383,0.11788823
